"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","PC58","PC59","PC60","PC61","PC62","PC63","PC64","PC65","PC66","PC67","PC68","PC69","PC70","PC71","PC72","PC73","PC74","PC75","PC76","PC77","PC78","PC79","PC80","PC81","PC82","PC83","PC84","PC85","PC86","PC87","PC88","PC89","PC90","PC91","PC92","PC93","PC94","PC95","PC96","PC97","PC98","PC99","PC100","labels"
"74",64.6478127705345,14.6987666244719,7.31313052182259,-15.9117899461557,10.1730107018979,-3.69594846680039,-9.57056725542927,4.31797930498231,10.0052578954996,6.78975103272979,3.01195819109359,1.90076324203175,-2.58348348655545,1.11934042340196,-7.68542328073709,2.69391281750584,-0.956044359641261,-12.6818267896271,-2.83571176905609,9.00131369807556,1.10701008034616,-3.11186712025011,3.42792691787506,-2.55985095470321,0.611652329091573,5.72330682074812,-0.452854013899048,-2.39923825885579,-0.345262076765044,2.99228599759506,-1.88493542417895,-5.14100870627532,-3.96185845118484,7.0088063410841,1.18789562600762,-1.48432700444858,-1.85817105456563,5.19721625969942,-4.89985820834515,-0.411032047495383,2.7243846511612,-1.16829542859048,-5.21838937453409,3.40679221584806,-3.07529463038323,5.55482290601041,-1.01539162530193,-2.78476255516434,-2.67825352342321,-3.99375813235418,1.25450292655523,-2.72848250341989,6.0839720186369,-4.53201041120984,1.28806352784813,-12.463897958174,1.36728457064179,-4.70629194174061,1.28229678084157,7.64593353349029,1.80428126590119,-3.45128192102078,4.81674311974844,2.68666005279253,-3.59231328178921,1.10883907295346,-1.49677538271673,1.18392729261213,7.96761901724192,-3.8433530874486,-3.56508946120819,5.13974660532231,5.13926122083398,1.81458007147795,-1.08831578928122,-2.78850613072811,2.05023294976886,0.700556494819904,-0.744929167816637,1.03669992952458,-0.516563179072479,1.23058094253858,0.718179946870891,-3.27143435767223,-1.96076541268341,2.6771087173257,5.19055575332641,4.53178968527822,-0.56846245494045,4.00875531728227,-9.51859529172428,-2.90382522450646,3.13177332626391,-6.17711548978093,4.71882702099245,10.2167241577126,3.33513300772327,0.782499688019037,0.239272342200718,-1.99091828420521,-1
"70",-19.8899961095754,-47.1774318176536,-5.72590015755801,0.359057250612265,1.1468539270308,-4.84329237224632,0.176850375938541,-4.97182262055636,1.7153535143959,8.55651523675432,1.2441560922859,-4.62132833215091,-5.17879146097204,-4.78625564798024,-0.774635329687036,0.713465503866253,-7.19940881796681,-4.30550856810945,0.0464618042474979,-0.994954145744069,2.38550559244154,2.97836552453884,-3.28434432738272,-6.62342598483104,7.92226397934914,-8.13346626848496,-0.548276899985239,0.723014393540795,5.70938342733931,1.03600435909171,2.70002785752693,5.05629083100254,1.14828827435878,7.47901637741275,6.46665064778389,5.27467378459155,-1.65531422630734,-1.57160014494286,-7.791216006157,-5.60160275588554,2.20083841570575,-15.9397198021962,1.4989275621833,8.02523481399945,-0.00784872857914238,-2.58090720514663,5.81056170960078,8.09529566538962,-5.09527584296129,-16.4882065951793,3.6613238651943,0.0928285703092487,-3.94873836730446,13.962685350073,1.17010338587546,1.59302354212077,9.8666236020174,-5.64217298801917,1.45025495312503,-5.84823400208967,4.93007207456553,1.72272666247607,-12.0050141014994,-1.73434534624835,2.65703991948974,3.22224462630346,-7.29814760092429,2.21135807468484,4.97608748962137,-4.92504785048402,1.21053076800431,-4.57898141879321,-3.76972253548597,-0.477568676432024,-11.6526600167922,5.55996244979787,1.90187625983546,0.248467480541035,-3.53889849401995,2.16341180771743,-7.84603460934895,9.34610880138796,-2.20867485744783,3.45774320397685,-5.30950674965238,1.69695153068889,0.483839697604256,-1.9165643050044,-3.75521250241764,-2.18120923689383,4.99496478042641,1.72127695309887,3.11263987108395,8.53841851090611,0.908382055746197,1.38488390629893,-4.06198246449933,-1.87166527860967,-4.19857347785616,-5.30879612925908,1
"28",-41.3028170984995,22.7061699573289,2.51771367921983,-1.24487332312164,3.29336287240672,6.17366041009014,-7.78196904799076,-15.2990033338209,-1.12956803798644,-6.62538505732822,3.04073715518577,4.26322836467712,0.413774347273301,-1.13172854381232,-2.4555952542628,-1.61884607762305,2.12967899481599,1.99211123812845,-0.741936401640559,1.14284680631309,-1.50596623314466,-1.92518186186314,-0.155141831386289,-1.46320364786738,2.98637316900614,-0.172029261581909,1.50625926310033,-3.35405288327261,-2.70114270295063,1.44451436525706,4.05716815686338,-0.856256461032571,1.12517185498017,0.658976303099349,-1.03588426076813,3.44084226014838,-5.47126129976147,1.63131500216467,-0.807036570174533,2.07822577162444,-1.85660674819156,1.97166815347302,-4.5443914948647,-3.62054884593334,2.64584688528141,6.31347311632856,-3.24995777714878,1.24310827115513,-0.333282979137523,-1.62395180446219,3.72476452516026,-0.527729466482763,2.2214322647382,3.58598155491398,-2.59178268030936,0.839605453645404,-0.737396795369108,-2.61524117179727,-3.44610885018617,-8.04458875532177,-3.16264661065368,6.85115915911473,-10.5675082337874,2.30915546026575,-7.51570280411919,-5.12935496602001,-1.24334040074076,4.07739239840744,-0.976092581712585,6.77975896682325,4.84925255833228,-3.77007471385513,-2.02851982677503,3.71245123812615,6.04392975574466,-1.9864784237618,6.84514591184124,-0.787068695252715,-0.859169024080086,-4.59296064223847,5.12580840289326,0.0631210907036561,-1.49602687978389,0.951629748742315,-3.17776599735899,-2.85341681564432,2.31598447067501,-2.73723550978147,4.46116259972513,1.24972853084594,-5.83816017431159,-0.717643407399749,-4.50309155677507,-5.87994675746327,-5.15542212446913,0.332174270487821,0.368985484757293,-0.977664715102191,-3.51999140782403,-2.52106539757827,-1
"19",-17.1809119359599,-44.364864217538,-1.15286184245606,-5.80324348727887,-0.463705151827338,-3.90264640121236,5.30265453566601,-6.09400164828399,4.65508043850917,6.1982580050826,-1.02583725473125,-0.0782662377975167,-2.92794787351289,-2.63677050020562,-5.91269838891927,0.387281177577191,-0.982331220968661,-3.53304635549696,0.636428167553086,2.05739857561479,3.79923142433209,-2.99541463872722,-1.35619327851985,-6.90816186548693,-0.753186958618302,3.45569628942846,-0.98440304704608,-0.392355645855671,-1.82704728696903,-1.48929280080301,0.678152718492902,-6.10055203925081,-0.409869981486738,-1.77131757422008,1.33048505353064,1.96050992631424,0.405503083625008,0.586791128958807,1.39662074559731,-0.689533267473815,-7.77036545058329,-4.76037163166429,-2.41856076523509,-2.60475074084038,-3.10571727338204,-0.109868027505738,-2.04178376831951,-6.12115485215396,4.18263294815569,11.1353245399171,3.51391426009737,0.119409101643042,-1.3858105354219,-0.820531835470418,5.82067639834681,-1.99073913867076,2.00172009912444,1.45273752401966,-5.19916096185558,-2.91981076562947,-3.20192189101558,-2.68745613045496,-3.63593926373566,-0.794406261782042,-0.658814985915514,-0.469276600141741,-1.35922632377919,1.49553245227449,5.27992905076754,3.82809709172968,-0.242998767547356,3.31377184614965,-1.53193637845915,3.16056941536477,0.138412742126665,2.0185609124572,-6.13803208748989,-1.80537958729358,0.348143290293796,7.30344569260047,0.685978930862793,4.83329671561797,-6.80381682454395,2.0337474164524,-0.529541530786909,4.60989688910363,-1.37970340385036,1.14440204292433,-6.96782394265587,-2.56000594417278,-7.26518504995127,6.70501808243961,2.15878750362125,-0.495208582514913,5.33415842181222,-1.84480300693126,3.55612036777218,1.50294247066969,1.20512978593064,2.41060544089883,-1
"193",-40.6574733380597,26.7718018343083,-0.556898026057167,2.2923247418231,5.46875810979601,-1.33244113049732,-5.28087818538252,-21.0704780399798,4.01361034176714,-6.32311158272371,9.10914263835152,2.28239987958073,7.22988562519119,0.281470865876111,-3.25206385416381,-5.05857430902331,2.80630665292553,-1.41773814239365,-0.937278298123401,-5.67485379108668,2.89795764036487,-2.38923101004757,3.11039214287104,-0.872852274852321,-0.707512153874271,-3.67426015588269,1.86783359176036,-4.1659854859453,-1.59135464418368,-1.61968301244899,4.12728059613467,-3.04891764638556,-3.83298136500163,3.28672151635268,0.946713086473761,-3.02074697017,-7.15302960285864,6.11915732959467,-1.50598815041322,-0.889103743945562,3.57803888096653,1.9270806383044,-5.05943176402816,1.59374751625035,8.20853490844043,-2.82231128327143,-0.841472826933805,-8.56190968262926,5.10790620916699,0.547575711371063,-2.16756866180745,-0.774274678346039,-4.89579496408476,-2.06177652215184,-1.37286047143256,-11.2707724622178,-0.389919260705656,0.889286931026204,2.65489668876661,-1.99245646278238,-10.3910501739066,-9.85978258574771,-7.34850581005679,-2.2531503927995,-10.9824897062414,13.2575491756913,-2.04006116607251,0.794678338552072,-5.35924395347926,-1.87947010190843,-0.137414968088614,5.72712402958892,5.57058117327947,0.313042375404379,-0.769317478774208,2.10846614617501,-5.35651212901495,0.474971263770226,4.26607480682102,3.64866910461232,-3.93212200649548,-2.94874778244677,-5.0357010319195,-8.71761422515472,-13.7886602436954,4.16331893577883,-7.19541070495491,-0.107703039644742,1.24033598487661,-11.3167524833911,3.61866378120175,-3.87940417342845,4.44739706715433,1.60752390920119,5.5949075097685,-4.03108117815781,-10.9783226380911,-1.09004910747773,-6.02098927580713,-2.58989007505651,1
"152",39.5866098033287,11.1071111735441,28.6514266022827,-0.672136345096489,7.51273562593648,7.28904803889193,10.1247022609956,4.32847341330012,13.0493090833373,1.27210940926122,7.56220301502484,-10.4723348582473,-3.01725844869395,7.02439735956667,-7.0907708152954,-12.4269314743339,3.47392556465476,-4.61128715075154,-1.30168463441517,11.7160200713876,20.3026033597653,-2.12644500355262,-0.152875958918779,8.65759814325604,-1.89142680288138,-8.14909993521116,4.0609172235992,9.76273725150409,10.2875410984526,-1.70601947702195,13.7385366444131,0.778716727856374,-10.1183353488872,5.67165644880292,-2.07301832533959,7.16038927791567,0.3382809078616,-7.91226068623564,5.53257675234465,5.45179858245638,-5.63163074013199,1.87287906461077,11.0899001968967,-3.01318079950881,-3.10075592782343,-8.16358279722464,4.83972238417837,-2.57311277304857,7.73427342117006,0.0285912451059731,-4.23517848262694,-6.30691148450395,-1.19996935732015,-0.121307834837878,3.03974681945246,-8.77884135779289,-5.44416739196707,6.48870041679949,3.08921554801064,-3.49290934597036,1.13079658492592,2.32131550238139,-4.59463601556675,5.36785270629313,-3.94718253840655,-4.13886084039384,3.13409239319446,-3.8583106409562,0.79442304767503,-5.83745552383673,1.70394955013003,-5.93124171049621,12.8658050008116,-0.600068968950413,2.34188497552993,-3.21015380933654,1.91697153899802,10.4778235824825,-8.14315594827405,-2.46315678574846,-0.547663867547215,-1.07780791682997,-1.27099801625482,1.58464828226065,11.2265402105245,-7.55195590073915,-9.35937839426149,-3.86822511441297,-1.11454422525112,7.07295010891224,-0.941059903638498,0.901014361596084,5.30124574783174,4.31763096519642,-3.87334754389944,1.43856527403741,-1.241805716589,3.65748863045099,-3.09737442820318,7.95954847613475,1
"130",-15.748959736152,-47.2759512402121,-6.35696228169333,-0.878685247804551,1.10522073737884,-8.07539504902324,4.79822266175714,-9.57994153679195,1.78800726446778,15.4014645468866,-2.75485890016688,0.52379984375671,-2.88328822598708,-5.6595945425957,-8.34849588963064,-4.09660649090217,-1.90502105006729,-2.77226007809837,3.36386100955059,-6.05205331150298,8.03256182559434,-0.77518337251418,-3.88953692740434,-4.88962070797348,10.1388431105658,-5.74336099963025,-5.88628570508614,-4.2333014656715,5.18291304630468,-0.319986291407723,-4.70159324051538,2.39177577106918,0.976435746207414,-2.05661637538787,1.07478481861154,-7.77735123946042,5.67330272681256,0.309524052421357,-0.802682028108435,3.7588138028983,3.70698117492392,6.99456166957647,-1.83531475606697,-2.63676914741042,2.64486257706024,-0.752572801626617,-5.26083817827395,-1.34299961754653,-5.27668660083746,-6.1160535901769,5.10520686410887,-2.59460449998635,-2.38920914336233,5.70627480251926,-1.19112944679686,0.772254381434599,0.791065411148287,-0.78801614660528,-2.25900576097638,-2.51169138217657,4.4081534041402,-1.81785748693271,-7.98585701219124,1.2868372765643,-3.06165367733844,-3.39571124519685,0.679492446044069,-0.71915709552055,4.3592677709481,2.71882620744708,1.3746824802943,1.15131152959828,6.79486302372843,-2.89539961440212,2.48332040516667,0.635827119393361,-2.28196448171675,-0.39259821167326,2.0943306154835,0.973501693172399,-3.43055693822556,-4.60426449514781,2.63683875775429,3.66793491743491,-5.15462912248555,0.03720263615879,-1.82469876254135,0.0741176610767824,1.08396748606276,-2.12939560542552,0.426879031318856,3.74924851499811,6.97275971532244,1.72686517251337,1.01769633184691,1.40781568114494,-3.77827798265502,3.19333507394173,1.23381889218534,0.899249492004911,-1
"172",-41.4662349514385,21.4903385197191,6.79040880097905,0.868546069145982,4.88196179869585,6.86907191899564,-7.86599387655798,-17.0675218001689,-3.61456880041321,-6.23098449616587,2.84144513718567,1.15071612150675,-4.19631698978287,-2.15025267926501,-2.12279165880868,3.80015854796063,0.845275602636558,0.120990412531509,4.58454676714546,3.45124483688549,-3.91346976331267,-5.84173170176059,-1.32320344236186,4.8656347788038,0.441043726312187,-2.14069010151654,-5.37259015240806,2.59815184823861,-1.73583667416996,-0.115064441336975,5.61176357439147,6.11748650842004,-2.23240724134132,-4.26635954079005,-3.49958825805532,6.24215526234266,-0.763643945994025,-2.63173069671258,-3.36603291959645,0.09339414437064,-0.735821452245966,0.440757127065759,-7.42657459090389,-2.87362363658011,6.22526486255863,4.96852815977517,-2.99884070194736,-5.29408479233136,4.89510065092043,-4.86521455397927,-6.75698406311359,3.43646142923034,-3.52949511176641,3.7257078870756,-1.68836194573301,-4.16800336912171,1.03531891475327,-2.52505998939549,-2.95321530644418,3.59806849903669,4.00990919130994,-0.21612318865137,-2.35924968321748,-3.60323267935517,-3.07621651643102,-6.71416616500713,-0.185098224156992,6.4789271411806,2.14573226496727,5.88828146898707,12.3615049364333,0.255374560052239,-0.19520086086195,1.66169254465618,-5.2231498385444,4.62420651815355,-1.72995608667304,-2.36568103171348,-3.57826702472872,-6.75642048122594,-1.46699603836719,0.59289449878343,4.33196621936989,1.77984154102503,9.99504862009829,-12.347317460203,4.9081086927838,-0.619875588840914,-0.96197864651456,3.3096654221999,4.23864368745323,-2.05419682372607,-0.241964568687173,10.1328313285187,1.21866657271058,1.08692800179774,8.03994269686332,0.0436352708716804,-0.261608111140349,-6.71295490599639,-1
"110",-18.1875663853228,-44.7139675204138,-6.37205228190317,-2.24780992472297,-3.306505548389,-4.53108560827852,1.84888800696695,-4.01090072988243,8.56274200466235,8.32463675749571,1.5274822398856,-2.30706808667218,-4.22130022971363,-3.31133972838617,-6.06779250952719,0.862624741061625,-4.11309157804028,-2.68168034104549,1.03757348708999,-2.43475130507648,1.2387585558416,0.0435163291998695,-2.45177926458244,-8.13873806428302,3.55561942219852,-4.40981796337531,-1.55076169691508,0.464215441741632,5.21920919617771,-1.86307429360696,1.76491350582852,-1.59540072780956,-0.804198646781653,-2.52964700830476,-3.53993567560543,-6.13939594564254,-0.0383515362032886,2.2896049312411,1.10642744435429,2.79730095242634,3.65732079754174,4.54851120712088,-1.7941378428599,-1.6474172004704,-1.591262699998,-0.966524205302797,-4.99722288463846,1.27250087664374,-5.45295803776812,-2.20813746946208,1.38104824758364,0.637939169597841,-2.47967490428929,4.25143686737403,0.193824875796439,-3.94042747371334,-4.45696951493787,0.875198287914515,2.47232692837519,-5.26601122957386,7.70305295177425,-1.32930417439471,-2.36898140538575,-1.49179546034916,2.32991841945264,-7.39417438958698,0.250378761404174,-0.684912188485721,-0.662978350070888,3.22905795762589,-4.91510138931676,1.05223068649159,-0.712579184591414,0.88350939127341,-1.61757463915472,-1.46622049660644,-7.73022104663505,0.293955067100483,4.20404776411453,0.798204262297081,4.26480539632047,-1.71572567479633,3.25270645857869,2.42111714376113,-0.438348431748759,-5.09370468156368,1.05311483772331,7.12012292441118,-1.60980224346322,-2.34408621449554,-3.81858794691216,0.40432568350667,1.002289050957,-6.15653407971847,-1.25746208480119,1.26736968255079,4.85740344443509,-0.742977745688524,-1.83282223079816,-4.03560535681054,-1
"38",34.7447892596228,3.79875316747173,-28.7536863512013,5.75091796686033,-13.4245231285097,15.6005458434924,9.20625469874412,5.05346844980415,24.4203876143545,-10.2866779188017,-2.42985360271589,-1.25221562343643,-1.31825771647994,16.9019051255386,-12.3063467787614,-5.4417571725697,-5.96136846838473,11.6635577661981,9.15380577569717,-6.55348743422639,-12.490700616288,0.252479276931596,-4.54489499899292,9.65123745315578,4.23892949321668,3.52479062461611,-5.02957259000435,-5.46392443808979,-5.72888270082245,5.17495396207493,-8.98965059365046,-1.99734872513126,-3.82523480166391,-6.42496135366772,-1.69162606610104,-0.690970111676415,-7.7239039159125,1.55949640114598,1.76330619287588,-4.08701780744361,-5.50430818074625,0.553517523942844,-8.13367790587529,7.29871448337452,5.98688462586901,-6.66620482400862,-0.964631068388113,9.31926586285693,-1.16043983442755,-1.70918351628162,-2.7331686316019,-6.03183323530994,6.38611207828873,-0.612520100748036,12.3473521676172,0.174269287682347,0.0160298174979925,2.27452289794266,-1.80486506573866,5.21002072984786,3.95355893122653,-2.1664788710421,-0.801976416855089,-1.79564984971598,2.87976989243669,-1.69664385349958,-2.98919546987795,3.05116632416627,12.7537780707036,-3.76960024344034,5.28318921637074,-2.25580905656032,7.00728671818125,3.0029595133053,5.40455850995555,-7.73082648199566,-4.0859140333007,0.39424595870241,-1.95394154125143,-3.13143178482193,-4.05926520809386,3.20912809105666,-1.36618950429964,-2.97736576347886,-1.79003857163032,3.16057597143087,3.9656994525452,-3.86466848842341,0.852309804212189,4.16957565716758,1.7379861987772,1.88496157649607,4.57735161267892,2.48370672981815,2.34639333100325,-2.68893202258725,2.72339594031021,1.17904841913197,-3.82965859441536,-0.650772153182674,-1
"75",-20.0334941641118,-41.8718962969934,-4.60389354912829,0.138737634469929,-2.4668563893351,-2.99201277442958,-3.08215319623819,4.50493951459836,4.67579748557646,-4.97696981447694,6.0650157770334,-5.38390319784647,-1.28738146055085,1.20742901199213,1.37588257294635,4.93124785019816,-6.18668574793572,-1.60394795081995,0.12360321946135,-2.08036150439743,0.258314379811813,2.03058663140223,-3.62170911314868,-6.08201056589202,2.9539911675271,-4.12716063130665,4.38056202244476,2.01689215249291,6.38295576232635,-2.9400419820384,2.70335449712649,-2.11485505311676,-2.39191516958765,-0.0660888014154418,-1.9674847826588,-0.873725928826057,2.92655096196551,1.73292730316711,-0.006161623761685,2.39012485698561,6.86340558037852,-4.12461418375945,8.02154070566177,-0.462223566338061,-0.402744918369739,2.2526193242495,6.45527323590941,4.53043345904019,0.943079136636336,-3.14764179859651,0.927524586654862,3.81053224752257,-4.382243011625,-4.03093558009106,1.36670837579995,3.48126276831046,2.88636824945514,2.56141177951929,6.16224284383385,-0.905147004082989,-12.968360465829,1.38516346109767,-0.744324142818597,5.87109245432718,3.16931516804599,-3.28686716013348,-4.74493338877064,3.35213737128599,-4.30256002969353,8.45061455554895,-1.2399097068374,-10.0227970644594,14.393880421034,4.74186973185865,3.16038991013634,4.74367050061144,-8.08463888674516,-4.64314480865906,-4.52439708924407,1.05984424444435,-3.34953869260549,-6.31302811370627,-5.91424750739079,-3.63327891807129,-6.11889255298429,-4.86779993191965,0.82108807139518,2.18502714321676,2.74339662432276,3.32724468365929,-4.43992525791864,0.311625745185425,-6.75158312792237,2.6510270284434,-0.664357187515307,5.93615748027107,6.13648922862042,-2.89275724640571,3.41233467124769,-1.84759328411008,1
"64",21.0084103918936,-0.0268882681800884,26.8265540156789,-0.403229921067681,1.19670599981684,21.1878123640868,18.4205985491403,4.42519564293168,-7.12814579120359,-6.50037358467,-2.25389178826618,-10.822379652785,-3.63524677818531,-12.0662968742615,3.20130554382737,-2.78289940784926,3.18694709216281,3.71258325880648,-8.33494329903026,5.00499285635047,12.5131164359247,-1.25981780680913,1.41032565029262,1.16644250185511,3.133296280214,-3.51380123310486,-1.57108562197279,-3.54122326022008,3.6552814346408,-0.367076348827076,2.01826923792431,-6.60562673127294,0.349754227846156,-2.44098443090493,1.70319047760118,-0.795798549278049,0.679518721924941,0.651088271193842,0.491336374450846,1.68473653237907,-4.03324681145567,-0.793498098243648,-2.87283180843644,0.00156003656676818,1.93232624386734,-9.08035145243024,-4.32645526912614,3.5071784068326,-2.6889906794049,0.196721011560716,1.71536745120298,1.26043287522311,-0.785790502802291,-3.10519688804487,2.11566779773788,2.72966521239715,3.44714391615033,-2.01465867581811,-5.28398927578618,-0.692156124525405,1.39295179446352,-2.05103670715363,1.15893505777555,3.38850825486135,2.15560472700566,-1.24653129892618,-1.64904484856293,2.22203866048951,-2.02576625496481,3.17324336152665,4.93335544919152,1.8016562149002,-0.60314730523387,0.348608063381131,6.29609048524691,2.02190939658735,-0.462947777989322,-1.11103797898406,-9.24525535250602,11.1645053509252,1.43049831506455,-6.41080731479436,2.61813438271727,2.24873095510087,3.11508828516469,4.71154787573376,4.99020520129053,1.70690029746052,7.52888598202039,4.13110965440203,1.73334717901835,-1.22346331875106,-1.09675996268274,-6.26605627665905,2.63736795111228,2.04153455780355,-0.435054390755085,8.24856238086589,-2.84104713603122,-2.66980331253143,1
"183",-34.5125669558377,25.6869134176425,-0.777198439681891,-3.72877276444051,5.0509998538106,0.581518843926988,-11.6633420247871,-19.3440059630266,-0.316458312525313,-11.0337326867979,7.33796400765289,7.79310864071807,3.18665137147179,-1.92830527362626,-3.97261440984888,-10.688692220907,4.02884371189328,2.47962950955541,-5.63099174255853,1.25149792676278,-1.35289078073485,1.51943310374783,-3.16753783472174,-4.32899265858765,4.328602038408,-0.402028616878209,6.47391125135688,-3.24795858350406,3.19445898644099,-1.63406053132113,5.21968634297976,0.491182365390371,1.9768896305734,-3.72125513884538,-0.66987161098558,0.661002750304219,-6.55169453676231,10.2364310343846,3.95142175095766,-3.91924166715134,-2.0814025166141,0.896724051929879,0.916676584399578,-4.09724335125626,-8.15852807052534,4.69050407866092,-0.38605994635189,0.948385545627429,-5.90573085741954,-3.72871343117896,-5.92071351249095,-0.130024222252795,1.06805149486638,10.4777696305828,-4.50516875560455,5.93867686802231,3.2929480680925,1.33035404119681,-6.86146616433205,6.46723067915419,5.60963785174781,-0.859609062237709,5.55209307674224,0.303623141416389,-2.0556726221324,-0.308521584434939,2.64033433598544,-1.09062719859967,0.904789987855522,1.59081292040229,-1.3664933340444,-6.67039758137593,7.01654971314321,5.60332675115303,-1.98457120654215,4.47386782619657,9.38464356274272,-4.35008427962118,3.4654464948972,5.17574627636442,6.7829542530445,-1.1690106833693,-6.26912134648073,-5.11148186265173,-5.50843159179883,-6.43756666600561,3.14853341677316,-1.17759937000548,-4.18194826331129,2.73545936148765,5.95737193396598,-2.11612928731489,-4.0253749461687,3.37880233398605,-5.80893946952507,-11.8276792704846,3.04892109475816,2.82635847250488,5.42795796592722,0.437333268744991,-1
"51",41.7231737688368,5.66568694328845,-16.726441598615,-14.5806339499346,-21.2040794887323,2.04090802695869,8.3221946653504,3.56780651593984,7.25140370249386,-13.1675109662139,-11.9690531121979,10.5859802951078,8.03349425528319,4.84417997363692,-2.2349345162168,2.85557975953246,-5.37131782188492,6.17691351149857,4.0177217528361,-20.096170832718,3.89719744477194,6.58248807966279,-4.02636625056286,0.671491189655872,0.163316328138203,13.8658988509313,-12.6017822656607,12.8325119292295,0.955718741777915,5.87403279907375,-0.822747869078088,7.17328381878558,-1.81509917402002,7.94409322786244,-11.2058117479518,-0.781618507185481,-3.01789314071724,4.82329758860919,0.168657795326119,-7.22362274137179,6.13627591282196,-5.01632946767261,-2.21570968805143,-4.37514670577274,3.50954412347024,4.23833753143572,-2.81957224099183,5.70170589351694,-0.0620109635620194,6.66061240560817,3.23899155397538,-0.192148708422514,2.65325554481091,-3.33652524920616,-2.22550568199299,-1.38905180802734,7.39203648454704,-0.815851232737033,5.75602049478462,-1.71450884032053,-0.374120180415451,-3.3971564143254,-4.72594365906621,3.78614256855976,8.3650094697551,-6.37712167727388,1.66811631607753,-17.69638942714,4.82948342342341,4.65569921311688,5.24094729063277,4.25013235825032,-2.91107137083771,-8.20480715581153,8.09433237841925,3.35356814195118,0.928897375808013,-2.87900536767252,-7.79760735559064,3.68058504993691,2.64614983428876,-4.31746758788219,-4.46940693888467,-2.57847048628347,2.71328021588813,0.227026517501072,-6.03969895666733,5.193393467266,-2.29103301678796,3.55831172617007,5.88649633491383,3.91394660293479,-2.78824211503302,2.00153975373293,3.62308435705926,-0.736220353549397,6.30012544992236,-4.71104277724712,-2.34482789094055,0.933907623402892,-1
"148",33.0136180339152,0.698581808151115,23.3774754084743,0.316532744405835,5.01445464095729,26.1203883505349,25.8279770362107,5.12001696984506,5.5885974817954,-14.9720173780366,-7.24689227355141,-2.69448857095936,-0.352200488887025,0.663121311382024,-7.08232575058408,-7.95507206098696,0.516706509161639,8.03878404371908,1.65809030016716,5.53882352852383,3.34227044261876,0.598830063022975,0.714048232763899,4.38301952096896,-2.14582810772681,-3.81328382232688,3.90402302258823,-4.71196787412486,8.12163514519208,0.395888425263862,2.18214406175219,2.88964368686172,4.04901484264551,-0.738250437126576,1.68121725345842,-4.58847201781235,-0.34818316486321,4.73940762739188,-7.59584667924284,2.88310657709058,0.762491682372396,-1.76279379243668,-6.28159687395191,-0.899191028791134,-0.527102741104196,2.17102492053212,-1.74169919605214,1.99227668406987,1.71823263364018,-2.50979749809971,-1.11708598873698,-0.799981723473429,-2.45120362845977,6.30724823636594,-1.84619775588647,-6.31697386506801,5.47204878136481,-8.34317197742169,-5.24983279444325,-0.802404965761173,-2.4386750704713,0.451541065640851,1.63885168903114,-1.61808445856968,-2.40379767641524,-5.12460368530151,0.0954135047280628,7.23599455065226,-3.51255441579595,-1.10526120194743,-5.50273575840154,4.75684159503601,0.542561007957733,-3.99351493695626,-3.2222958761138,2.28972885671794,-8.77661822777567,-3.90121489868386,0.437613879014303,5.32783414355678,3.92473425758067,-0.68611923678618,1.23718504399152,-3.38867019601524,6.56854806551835,2.20862577799276,-2.61619097220672,-2.19827159068979,-5.57095682051321,6.8579196703605,-1.66192280831326,-0.581321349685898,-3.08920253918696,5.74046563165087,-6.13265219474883,0.512262444045095,-1.74838356714787,-3.18977152371149,-0.27929321357994,4.04949165327888,1
